,CustomerId,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,WoE_Surname,WoE_Geography
2148,15811842,630,26,7,0.0,2,1,1,6656.64,False,0.0,-1.6089535336404206
2149,15648794,836,57,4,101247.06,1,1,0,37141.62,True,-1.504077396776274,-1.6089535336404206
2150,15771211,668,38,10,86977.96,1,0,1,37094.75,False,0.0,-1.6467574843303574
2151,15588614,753,57,7,0.0,1,1,0,159475.08,True,-0.5108256237659907,-1.6467574843303574
2152,15630698,745,55,9,110123.59,1,0,1,51548.14,True,-1.9459101490553135,-1.6467574843303574
2153,15694200,693,36,8,178111.82,1,0,0,58719.63,True,-0.6931471805599454,-1.6467574843303574
2154,15721426,606,65,10,126306.64,3,0,0,7861.68,True,-1.203972804325936,-0.7334776538120102
2155,15725997,660,35,6,100768.77,1,1,0,19199.61,False,-2.4849066497880004,-1.6467574843303574
2156,15762138,608,42,5,0.0,2,1,0,178504.29,False,-2.3978952727983707,-1.6467574843303574
2157,15750649,744,44,3,0.0,2,1,1,189016.14,False,0.0,-1.6467574843303574
2158,15685706,731,40,7,118991.79,1,1,1,156048.64,False,0.0,-1.6467574843303574
2159,15641835,683,72,3,140997.26,1,0,1,52876.41,False,-2.890371757896165,-1.6467574843303574
2160,15586821,727,28,5,0.0,2,0,1,19653.08,False,0.0,-1.6467574843303574
2161,15569678,561,32,6,166824.59,1,1,0,139451.98,False,-0.35667494393873245,-0.7334776538120102
2162,15793842,700,34,2,76322.69,1,1,0,128136.29,False,0.0,-1.6467574843303574
2163,15667554,605,35,6,0.0,2,1,1,45206.57,False,-0.7731898882334818,-1.6467574843303574
2164,15794479,767,77,8,149083.7,1,1,1,190146.83,False,0.0,-1.6089535336404206
2165,15585041,511,33,7,0.0,2,0,1,158313.87,False,0.0,-1.6467574843303574
2166,15780650,667,40,9,0.0,1,1,1,96670.2,False,0.0,-1.6467574843303574
2167,15780846,787,33,1,126588.81,2,0,1,62163.53,False,0.0,-1.6467574843303574
2168,15805260,705,56,2,143249.67,1,1,0,88428.41,True,-1.8718021769015916,-0.7334776538120102
2169,15621629,773,43,8,81844.91,2,1,1,35908.46,False,-2.1594842493533726,-0.7334776538120102
2170,15662151,554,40,4,0.0,1,0,1,168780.04,False,-1.3862943611198906,-1.6467574843303574
2171,15747174,526,58,9,190298.89,2,1,1,191263.76,False,-1.0986122886681098,-0.7334776538120102
2172,15651585,661,35,2,117212.18,1,1,1,83052.03,False,-2.0794415416798357,-0.7334776538120102
2173,15649738,698,46,0,0.0,2,1,1,125962.02,False,-1.041453874828161,-1.6467574843303574
2174,15633108,646,26,4,139848.17,1,1,0,164696.27,False,-1.6094379124341005,-1.6467574843303574
2175,15769254,757,34,9,101861.36,2,0,0,187011.96,False,-1.6739764335716716,-0.7334776538120102
2176,15704746,699,35,2,167455.66,2,1,1,55324.49,False,0.0,-1.6089535336404206
2177,15637644,667,24,4,0.0,2,0,1,34335.55,False,-0.9162907318741551,-1.6467574843303574
2178,15609562,774,43,1,116360.07,1,1,0,17004.14,False,-0.8109302162163287,-1.6089535336404206
2179,15787459,745,40,3,88466.82,1,0,0,116331.42,False,-1.791759469228055,-1.6089535336404206
2180,15762902,649,42,7,0.0,2,0,1,22974.01,False,0.0,-1.6467574843303574
2181,15738605,634,46,5,123642.36,1,1,1,49725.16,True,0.0,-0.7334776538120102
2182,15724889,665,38,9,0.0,1,0,1,87412.74,False,0.0,-1.6089535336404206
2183,15730735,713,38,9,72286.84,2,1,1,26136.89,False,0.0,-1.6467574843303574
2184,15689147,652,40,1,0.0,2,1,0,126554.96,False,0.0,-1.6467574843303574
2185,15730397,739,40,1,109681.61,1,1,1,193321.3,False,0.0,-1.6089535336404206
2186,15762169,556,37,9,145018.64,2,1,0,90928.02,True,0.0,-0.7334776538120102
2187,15589320,699,34,8,0.0,1,1,1,76510.46,False,-2.0794415416798357,-1.6089535336404206
2188,15799211,708,32,8,187487.63,1,1,1,120115.5,False,0.0,-1.6089535336404206
2189,15798310,480,35,2,165692.91,1,1,1,197984.58,False,-1.7346010553881064,-1.6467574843303574
2190,15609998,700,59,5,137648.41,1,1,0,142977.05,True,-0.6931471805599454,-0.7334776538120102
2191,15583548,525,47,6,118560.0,1,1,0,82522.61,True,1.0986122886681098,-1.6089535336404206
2192,15761763,845,33,8,164385.53,1,1,0,150664.97,False,-1.7346010553881064,-1.6467574843303574
2193,15764409,613,37,9,108286.5,1,1,1,114153.44,False,0.0,-1.6467574843303574
2194,15710161,850,34,2,0.0,2,1,1,171706.66,False,-1.3217558399823195,-1.6467574843303574
2195,15735246,798,58,9,0.0,2,0,0,119071.56,True,0.0,-1.6089535336404206
2196,15791700,773,47,2,118079.47,4,1,1,143007.49,True,-0.6931471805599454,-0.7334776538120102
2197,15670753,614,35,2,127283.78,1,1,1,31302.35,False,-0.6931471805599454,-1.6089535336404206
2198,15573876,473,48,8,0.0,2,1,0,71139.8,False,-0.9162907318741551,-1.6089535336404206
2199,15770174,762,29,6,141389.06,1,1,0,54122.89,False,-1.791759469228055,-1.6467574843303574
2200,15641114,701,37,8,130091.5,1,1,1,120031.29,False,-2.0794415416798357,-1.6467574843303574
2201,15682435,600,35,4,143744.77,2,1,0,104076.51,False,-0.6061358035703154,-1.6467574843303574
2202,15751788,850,28,9,97408.03,1,1,1,175853.64,False,-0.9808292530117264,-1.6089535336404206
2203,15672598,613,30,9,111927.45,1,1,1,175795.87,False,-1.791759469228055,-1.6089535336404206
2204,15762803,509,31,3,0.0,2,1,0,15360.91,False,0.0,-1.6467574843303574
2205,15812982,509,38,2,0.0,1,0,0,168460.12,False,-1.3862943611198906,-1.6089535336404206
2206,15597901,609,34,1,0.0,1,1,1,181177.9,False,-1.3862943611198906,-1.6467574843303574
2207,15731507,456,33,1,188285.68,1,0,0,58363.94,False,-2.0794415416798357,-1.6467574843303574
2208,15809826,728,46,2,109705.52,1,1,0,20276.87,True,0.0,-1.6467574843303574
2209,15764237,663,33,9,0.0,2,0,0,91514.62,False,-0.8754687373538997,-1.6089535336404206
2210,15769917,673,34,1,127122.79,3,0,1,76703.1,False,-1.3862943611198906,-0.7334776538120102
2211,15641850,717,40,0,98241.04,1,1,0,110887.14,False,0.0,-1.6467574843303574
2212,15770974,741,37,8,170840.08,2,0,0,109843.16,False,-0.9162907318741551,-0.7334776538120102
2213,15803749,498,41,4,87541.06,2,1,1,12577.21,True,-1.0986122886681098,-0.7334776538120102
2214,15684999,850,26,4,62610.96,2,0,1,179365.1,False,0.0,-1.6467574843303574
2215,15770225,493,36,9,0.0,2,1,1,65816.53,False,-1.0986122886681098,-1.6467574843303574
2216,15627484,686,47,5,113328.93,1,1,0,124170.9,False,0.0,-1.6467574843303574
2217,15610337,666,35,2,104832.49,1,1,0,175015.12,False,-0.6931471805599454,-1.6089535336404206
2218,15752488,733,31,9,102289.85,1,1,1,115441.66,False,0.0,-1.6089535336404206
2219,15610056,631,34,6,125227.82,2,0,1,128247.03,False,0.0,-0.7334776538120102
2220,15806049,714,49,5,140510.89,1,1,0,141914.94,False,0.0,-0.7334776538120102
2221,15736069,767,35,6,132253.22,1,1,0,115566.57,True,-0.6061358035703154,-0.7334776538120102
2222,15763662,711,43,2,39043.29,2,1,1,175423.69,False,-1.504077396776274,-0.7334776538120102
2223,15615575,722,34,8,0.0,2,1,1,133447.49,False,0.0,-1.6467574843303574
2224,15691723,631,55,9,99685.06,1,1,0,114474.98,False,-1.0986122886681098,-1.6089535336404206
2225,15774098,701,38,3,125385.49,2,0,1,52044.66,False,-1.5404450409471488,-0.7334776538120102
2226,15750808,790,46,2,131365.37,2,1,1,180290.68,False,-0.8266785731844678,-1.6089535336404206
2227,15744368,633,58,6,98308.51,1,1,1,132034.13,False,-1.791759469228055,-1.6089535336404206
2228,15610594,644,37,8,0.0,2,1,0,20968.88,False,0.0,-1.6467574843303574
2229,15756125,757,44,5,140856.16,2,1,0,158735.1,False,-1.6094379124341005,-1.6089535336404206
2230,15623277,696,30,8,0.0,2,1,1,196134.44,False,-1.6094379124341005,-1.6467574843303574
2231,15795954,746,35,2,172274.01,1,1,0,22374.97,False,0.0,-1.6467574843303574
2232,15671969,649,36,8,0.0,2,1,0,161668.15,False,0.0,-1.6089535336404206
2233,15791268,565,38,0,122447.76,1,0,0,67339.34,False,0.0,-1.6089535336404206
2234,15713655,720,38,10,0.0,2,1,1,56229.72,True,-0.8109302162163287,-1.6467574843303574
2235,15633930,648,56,6,157559.59,2,1,0,140991.23,True,-1.3862943611198906,-1.6089535336404206
2236,15712849,632,41,3,126550.7,1,0,0,177644.52,True,-2.197224577336219,-0.7334776538120102
2237,15639077,622,30,2,158584.82,3,1,0,142342.55,True,-1.252762968495368,-1.6467574843303574
2238,15808784,835,28,2,163569.61,2,1,1,154559.28,False,0.0,-1.6467574843303574
2239,15648577,493,31,3,0.0,1,1,1,176570.28,True,-0.6931471805599454,-1.6467574843303574
2240,15670345,785,33,6,127211.45,1,0,0,191961.83,False,-1.7047480922384253,-0.7334776538120102
2241,15633112,681,42,3,118199.97,2,1,0,9452.88,True,-1.0986122886681098,-0.7334776538120102
2242,15714397,621,30,2,101014.08,2,1,1,165257.31,False,-2.3978952727983707,-0.7334776538120102
2243,15780038,756,38,6,119208.85,1,1,0,169763.89,True,-0.5596157879354225,-1.6089535336404206
2244,15756305,515,66,6,0.0,2,1,1,160663.11,False,-1.252762968495368,-1.6467574843303574
2245,15578799,625,58,10,53772.73,1,1,1,192072.1,True,-1.6094379124341005,-1.6467574843303574
2246,15800326,717,39,6,0.0,2,1,0,93275.61,False,-1.0986122886681098,-1.6089535336404206
2247,15785485,595,41,2,138878.81,1,0,1,112269.67,False,0.0,-0.7334776538120102
2248,15783958,539,37,1,130922.81,2,0,0,2186.83,False,0.0,-1.6089535336404206
2249,15727546,762,35,9,0.0,2,1,1,43075.7,False,0.0,-1.6467574843303574
2250,15739576,706,20,8,0.0,2,1,1,12368.11,False,0.0,-1.6089535336404206
2251,15631333,677,25,8,130866.19,1,1,0,42410.21,False,0.0,-1.6089535336404206
2252,15604782,733,33,7,187257.94,1,0,1,190430.81,False,-1.2992829841302609,-0.7334776538120102
2253,15589643,684,41,7,0.0,1,1,1,138394.37,False,-0.4054651081081643,-1.6089535336404206
2254,15585533,679,36,6,147733.64,1,0,1,172501.38,False,-0.8109302162163287,-1.6467574843303574
2255,15681506,478,43,1,0.0,2,1,1,197916.43,False,-1.791759469228055,-1.6089535336404206
2256,15630551,696,33,2,163139.27,1,1,1,7035.36,False,-1.466337068793427,-1.6467574843303574
2257,15698349,686,35,4,0.0,2,1,1,159676.55,False,0.0,-1.6089535336404206
2258,15776631,466,36,5,119540.15,1,0,1,80603.99,False,-0.8266785731844678,-1.6467574843303574
2259,15762216,686,41,4,129553.76,2,1,0,187599.8,False,0.0,-1.6467574843303574
2260,15623927,576,55,9,0.0,2,1,1,94450.97,False,-1.203972804325936,-1.6467574843303574
2261,15681402,763,61,1,66101.89,1,1,1,143981.27,False,-0.4054651081081643,-0.7334776538120102
2262,15586264,572,43,2,140431.98,1,1,0,26450.57,True,-1.3862943611198906,-1.6467574843303574
2263,15594685,757,49,2,0.0,2,0,0,164482.92,False,0.0,-1.6467574843303574
2264,15812945,582,29,0,0.0,1,1,1,84012.81,False,-1.0986122886681098,-1.6467574843303574
2265,15734628,623,35,5,0.0,2,1,0,101192.08,False,0.0,-1.6467574843303574
2266,15629323,617,37,4,116471.43,2,1,0,175324.74,True,-0.6931471805599454,-0.7334776538120102
2267,15666823,425,39,4,0.0,2,1,0,197226.32,False,0.0,-1.6467574843303574
2268,15777553,659,56,9,123785.24,1,1,0,99504.03,True,-0.9162907318741551,-1.6467574843303574
2269,15613097,605,33,4,0.0,2,0,1,83700.66,False,-1.7346010553881064,-1.6467574843303574
2270,15622217,538,38,8,88758.95,2,0,0,28226.15,True,-1.6094379124341005,-1.6467574843303574
2271,15703588,665,25,5,153611.83,2,1,0,35321.65,False,-1.7346010553881064,-0.7334776538120102
2272,15570835,491,57,4,112044.72,1,1,1,41229.73,True,-0.5596157879354225,-0.7334776538120102
2273,15679299,726,27,7,123826.07,1,0,1,78970.58,False,-1.3862943611198906,-1.6089535336404206
2274,15808044,580,65,9,106804.26,3,1,0,107890.69,True,-1.6739764335716716,-1.6467574843303574
2275,15579208,550,48,6,0.0,2,1,1,191870.28,False,-1.0986122886681098,-1.6467574843303574
2276,15684951,542,59,2,68892.77,2,1,0,7905.06,True,-0.9555114450274363,-1.6467574843303574
2277,15667620,732,43,6,0.0,2,1,0,65731.53,False,0.0,-1.6467574843303574
2278,15582960,473,33,5,125827.43,1,0,1,145698.73,False,0.0,-1.6467574843303574
2279,15590730,745,34,9,0.0,2,1,0,50046.25,False,-1.9459101490553135,-1.6089535336404206
2280,15763747,732,36,7,0.0,2,1,1,60830.24,False,-1.252762968495368,-1.6467574843303574
2281,15778320,848,40,5,148495.64,1,0,0,158853.98,False,-1.3862943611198906,-0.7334776538120102
2282,15642787,572,37,1,133043.66,1,0,0,111243.09,False,-1.6094379124341005,-1.6467574843303574
2283,15624633,702,45,9,74989.58,1,1,1,171014.69,False,0.0,-1.6467574843303574
2284,15766765,664,39,7,60263.23,1,1,0,170835.32,False,0.0,-0.7334776538120102
2285,15783615,630,50,3,129370.91,4,1,1,47775.34,True,0.6931471805599452,-0.7334776538120102
2286,15640161,618,44,5,157955.83,2,0,0,139297.71,False,-0.8109302162163287,-0.7334776538120102
2287,15619889,556,26,4,0.0,1,1,0,195167.38,False,0.0,-1.6467574843303574
2288,15579166,619,30,7,70729.17,1,1,1,160948.87,False,-0.9808292530117264,-1.6467574843303574
2289,15789097,644,48,8,0.0,2,0,1,44965.54,True,0.0,-1.6467574843303574
2290,15674880,658,50,2,0.0,2,1,0,52137.73,False,-1.3862943611198906,-1.6089535336404206
2291,15778157,598,27,8,90721.52,2,1,0,109296.18,False,-1.3862943611198906,-1.6089535336404206
2292,15779064,677,27,2,0.0,2,1,1,20092.89,False,-1.0986122886681098,-1.6467574843303574
2293,15801265,689,45,0,57784.22,1,1,0,197804.0,True,-1.1786549963416462,-1.6089535336404206
2294,15589204,591,33,9,131765.72,1,1,0,118782.06,False,0.0,-1.6467574843303574
2295,15664543,699,40,7,0.0,1,0,1,152876.13,True,-1.5404450409471488,-1.6467574843303574
2296,15582714,749,47,9,110022.74,1,0,1,135655.29,True,-0.8109302162163287,-0.7334776538120102
2297,15797595,709,40,9,131569.63,1,1,1,103970.58,False,0.0,-1.6467574843303574
2298,15614034,607,61,2,164523.5,2,1,1,35786.76,False,-0.7985076962177716,-0.7334776538120102
2299,15763171,650,25,2,114330.95,1,1,1,25325.07,False,-2.3978952727983707,-0.7334776538120102
2300,15647266,651,45,10,135923.16,1,1,0,18732.84,False,-1.203972804325936,-1.6089535336404206
2301,15757577,676,61,8,0.0,2,1,1,118522.73,False,0.0,-1.6467574843303574
2302,15736656,723,49,4,0.0,2,0,1,89972.25,False,-2.890371757896165,-1.6467574843303574
2303,15635078,714,45,0,124693.48,1,0,1,187194.15,False,0.0,-1.6089535336404206
2304,15680141,759,35,7,147936.42,1,1,1,106785.7,False,-1.7047480922384253,-1.6089535336404206
2305,15576945,582,29,0,0.0,1,1,0,142516.35,False,0.0,-1.6467574843303574
2306,15602034,697,34,2,126558.92,1,1,0,73334.43,False,0.0,-1.6467574843303574
2307,15732020,610,57,6,106938.11,2,0,1,186612.47,False,0.0,-0.7334776538120102
2308,15611029,488,33,4,140002.35,1,1,0,123613.81,False,0.0,-0.7334776538120102
2309,15621210,599,46,9,123444.72,1,1,1,31368.08,True,-0.5596157879354225,-0.7334776538120102
2310,15569222,781,32,6,147107.91,1,1,1,40066.95,False,0.0,-1.6467574843303574
2311,15664639,645,19,9,128514.84,1,0,0,175969.19,False,-0.2876820724517809,-1.6467574843303574
2312,15724223,545,55,5,0.0,1,0,0,10034.77,True,0.0,-1.6467574843303574
2313,15644621,597,40,9,106756.01,2,1,0,151167.94,False,-1.0986122886681098,-0.7334776538120102
2314,15756056,561,28,3,0.0,2,1,0,191387.76,False,-1.0986122886681098,-1.6089535336404206
2315,15700353,662,37,6,0.0,2,1,0,51229.17,False,-0.4054651081081643,-1.6467574843303574
2316,15624388,649,50,5,155393.32,1,1,1,87351.42,True,-1.0986122886681098,-0.7334776538120102
2317,15627212,630,36,2,110414.48,1,1,1,48984.95,False,-0.9382696385929302,-1.6467574843303574
2318,15648005,672,33,2,0.0,2,1,1,182738.0,False,-0.6931471805599454,-1.6089535336404206
2319,15681446,636,37,9,157098.52,1,1,1,153535.27,False,-1.791759469228055,-0.7334776538120102
2320,15775888,593,38,5,85626.6,1,1,1,125079.65,False,-1.3217558399823195,-0.7334776538120102
2321,15749019,545,45,6,93796.42,2,1,1,162321.26,False,0.6931471805599452,-0.7334776538120102
2322,15709928,567,41,1,0.0,2,1,0,3414.72,False,-0.4700036292457356,-1.6089535336404206
2323,15784676,583,51,6,125268.03,2,1,0,165082.25,False,-1.041453874828161,-1.6467574843303574
2324,15748116,681,29,2,148143.84,1,1,1,52021.39,False,0.0,-1.6467574843303574
2325,15612193,762,29,10,115545.33,2,1,0,148256.43,False,-0.9555114450274363,-1.6089535336404206
2326,15762984,648,35,7,0.0,2,0,0,122899.01,False,-0.4054651081081643,-1.6089535336404206
2327,15613713,644,30,5,44928.88,1,1,1,10771.46,False,-0.6931471805599454,-1.6467574843303574
2328,15664204,706,29,2,0.0,2,1,1,18255.51,False,0.0,-1.6089535336404206
2329,15639415,850,35,3,162442.35,1,1,0,183566.78,False,-0.9162907318741551,-1.6467574843303574
2330,15806332,484,39,5,0.0,2,1,1,175224.12,False,0.0,-1.6089535336404206
2331,15614929,508,28,0,96213.82,2,1,0,147913.56,False,-0.4700036292457356,-0.7334776538120102
2332,15695492,439,29,6,156569.43,1,1,0,180598.66,False,-0.6061358035703154,-1.6467574843303574
2333,15635972,484,36,8,0.0,2,1,0,186136.48,False,-1.3862943611198906,-1.6089535336404206
2334,15616380,803,37,1,0.0,2,0,0,7455.2,False,0.0,-1.6089535336404206
2335,15581440,724,48,6,110463.25,2,1,1,80552.11,True,-0.5596157879354225,-0.7334776538120102
2336,15654390,640,33,7,154575.76,1,1,0,25722.28,True,-0.9555114450274363,-1.6467574843303574
2337,15660688,701,35,9,0.0,2,0,0,170996.86,False,0.0,-1.6089535336404206
2338,15806307,537,37,3,0.0,2,1,1,20603.32,False,0.0,-1.6467574843303574
2339,15647975,651,26,5,147037.32,1,0,0,141763.26,False,0.0,-0.7334776538120102
2340,15595728,523,41,0,119276.31,1,0,0,122284.38,True,-0.5108256237659907,-0.7334776538120102
2341,15735388,717,25,7,108664.85,2,1,0,190011.85,False,0.0,-1.6467574843303574
2342,15788535,593,44,5,0.0,1,1,0,128046.98,False,-1.2992829841302609,-1.6089535336404206
2343,15765902,706,38,5,163034.82,2,1,1,135662.17,False,-1.1786549963416462,-0.7334776538120102
2344,15642345,714,49,4,93059.34,1,1,0,7571.51,True,-1.7047480922384253,-0.7334776538120102
2345,15641250,794,38,9,179581.31,1,1,0,23596.24,False,-1.466337068793427,-1.6089535336404206
2346,15706163,518,46,4,113625.93,1,0,0,92727.42,True,0.0,-0.7334776538120102
2347,15746708,589,55,7,119961.48,1,1,0,65156.83,True,-1.504077396776274,-0.7334776538120102
2348,15775203,824,45,3,129209.48,1,0,0,60151.77,False,-0.9162907318741551,-1.6467574843303574
2349,15787907,719,42,5,137227.04,3,1,0,149097.38,True,-0.7621400520468968,-0.7334776538120102
2350,15646764,617,58,3,119024.75,2,1,0,35199.24,True,-1.0986122886681098,-0.7334776538120102
2351,15678284,651,35,7,74623.5,3,1,0,129451.29,True,-1.3217558399823195,-1.6467574843303574
2352,15726791,637,45,2,157929.45,1,1,1,145134.49,True,0.0,-1.6089535336404206
2353,15813144,554,26,7,92606.86,2,1,0,192709.69,False,0.0,-1.6467574843303574
2354,15669342,731,35,2,127862.93,2,1,0,139083.7,False,-0.7884573603642702,-0.7334776538120102
2355,15710366,569,42,1,0.0,1,1,1,83629.6,True,-1.01160091167848,-1.6089535336404206
2356,15614934,625,37,4,142711.81,1,1,0,35625.41,False,0.0,-0.7334776538120102
2357,15588701,592,38,4,0.0,2,1,0,35338.96,False,-1.203972804325936,-1.6467574843303574
2358,15665438,669,43,1,163159.85,1,0,1,15602.8,False,-1.3862943611198906,-1.6467574843303574
2359,15644896,663,32,3,108586.86,1,1,1,182355.21,False,-0.9162907318741551,-0.7334776538120102
2360,15670205,518,41,5,110624.99,1,1,0,89327.67,False,0.0,-0.7334776538120102
2361,15635776,686,43,5,154846.24,2,1,1,151903.6,False,-1.3862943611198906,-0.7334776538120102
2362,15791053,709,45,4,122917.71,1,1,1,11.58,True,-1.504077396776274,-0.7334776538120102
2363,15644005,571,33,9,0.0,2,0,1,77519.62,False,0.0,-1.6467574843303574
2364,15796343,707,31,2,82787.93,2,0,0,91423.69,False,0.0,-1.6467574843303574
2365,15751057,701,32,5,102500.34,1,0,0,106287.77,False,-0.4054651081081643,-0.7334776538120102
2366,15623430,672,34,9,0.0,2,1,0,161800.77,False,-2.0149030205422647,-1.6467574843303574
2367,15682600,620,39,9,159492.79,1,1,0,80582.34,True,-0.6190392084062235,-0.7334776538120102
2368,15769312,557,48,10,0.0,2,1,1,185094.48,False,-1.466337068793427,-1.6089535336404206
2369,15708212,648,54,7,118241.02,1,1,0,172586.89,True,0.0,-1.6089535336404206
2370,15650258,479,35,2,113090.4,1,1,0,195649.79,False,-1.8718021769015916,-1.6467574843303574
2371,15604345,730,22,9,65763.57,1,1,1,145792.01,False,-1.0986122886681098,-1.6467574843303574
2372,15578297,737,43,1,125537.38,1,1,0,138510.01,True,-0.6931471805599454,-0.7334776538120102
2373,15671789,616,31,3,94263.91,2,1,0,168895.06,False,-2.197224577336219,-1.6467574843303574
2374,15726186,639,29,4,133434.57,2,1,0,97983.44,False,-1.6582280766035322,-1.6089535336404206
2375,15764618,815,39,6,0.0,1,1,1,85167.88,False,0.0,-1.6089535336404206
2376,15730738,786,31,9,0.0,2,1,1,18210.36,False,-0.9162907318741551,-1.6089535336404206
2377,15637650,549,50,9,94748.76,2,0,1,13608.18,False,-2.3978952727983707,-1.6467574843303574
2378,15606267,622,38,4,98640.74,1,1,1,110457.99,False,-1.2809338454620645,-1.6467574843303574
2379,15625904,624,26,9,74681.9,2,0,0,31231.35,False,-0.7621400520468968,-1.6467574843303574
2380,15654463,841,34,4,0.0,2,1,0,141582.66,False,-2.3025850929940455,-1.6467574843303574
2381,15774151,614,41,7,179915.85,1,0,0,14666.35,True,-0.6931471805599454,-1.6089535336404206
2382,15693259,676,30,1,128207.23,1,1,1,55400.17,False,-2.1400661634962708,-1.6467574843303574
2383,15642468,697,42,9,132739.26,2,0,0,174667.65,False,-2.70805020110221,-1.6467574843303574
2384,15758531,732,40,10,0.0,2,1,0,154189.08,False,-1.7047480922384253,-1.6467574843303574
2385,15728352,623,27,4,120509.81,1,0,0,142170.44,False,0.0,-1.6467574843303574
2386,15637240,541,46,4,124547.13,2,1,0,94499.06,False,-1.6739764335716716,-1.6467574843303574
2387,15595588,773,39,4,0.0,2,0,1,182081.45,False,0.0,-1.6089535336404206
2388,15778395,762,34,4,88815.56,2,1,0,68562.26,True,-0.8754687373538997,-0.7334776538120102
2389,15711825,655,35,1,82231.51,2,1,0,88798.02,False,-1.8718021769015916,-1.6089535336404206
2390,15599251,602,32,7,184715.86,2,1,0,113781.99,False,-1.5404450409471488,-0.7334776538120102
2391,15570004,850,31,3,0.0,2,1,0,121866.87,False,-1.3862943611198906,-1.6467574843303574
2392,15656912,649,51,4,0.0,1,1,1,150390.57,False,-1.0986122886681098,-1.6089535336404206
2393,15657342,850,28,4,147972.19,1,1,0,60708.72,True,-0.4054651081081643,-0.7334776538120102
2394,15716284,543,43,9,0.0,2,1,1,78858.07,False,0.0,-1.6467574843303574
2395,15672374,672,52,8,170008.84,1,0,0,56407.42,True,-1.3217558399823195,-1.6467574843303574
2396,15732476,600,27,3,0.0,2,0,1,125698.97,False,0.0,-1.6467574843303574
2397,15747724,671,34,10,0.0,1,1,0,23235.38,False,-1.6094379124341005,-1.6089535336404206
2398,15633877,706,42,8,95386.82,1,1,1,75732.25,False,-2.3978952727983707,-1.6089535336404206
2399,15672516,541,51,7,90373.28,2,1,0,179861.79,False,-0.6931471805599454,-0.7334776538120102
2400,15607827,711,34,4,133467.77,2,1,1,42976.64,False,-0.9162907318741551,-0.7334776538120102
2401,15751336,630,30,3,0.0,2,0,1,10486.69,False,0.0,-1.6089535336404206
2402,15646539,531,31,3,96288.26,1,1,0,56794.73,False,-1.6094379124341005,-1.6467574843303574
2403,15756901,641,26,4,91547.84,2,0,1,28157.34,False,-0.8754687373538997,-1.6467574843303574
2404,15809286,631,37,8,138292.64,2,0,0,152422.91,True,-0.2876820724517809,-0.7334776538120102
2405,15759021,685,35,9,0.0,1,1,0,167033.83,False,0.0,-1.6467574843303574
2406,15725039,702,32,8,71667.74,1,1,1,126082.18,False,-0.8754687373538997,-1.6089535336404206
2407,15579130,708,43,0,118994.84,1,1,0,181499.77,True,-1.0986122886681098,-0.7334776538120102
2408,15754112,653,55,7,0.0,2,1,1,41967.03,False,0.0,-1.6089535336404206
2409,15735522,654,37,2,145610.07,2,0,0,186300.59,False,0.0,-0.7334776538120102
2410,15613326,596,33,1,138162.81,1,1,0,85412.54,False,0.0,-1.6467574843303574
2411,15739502,549,31,9,135020.21,2,1,1,23343.18,False,-0.6931471805599454,-0.7334776538120102
2412,15670914,754,38,2,0.0,2,1,0,180698.32,False,0.0,-1.6467574843303574
2413,15604073,815,25,8,135161.67,1,1,1,136071.05,False,-0.6931471805599454,-0.7334776538120102
2414,15806027,556,52,9,0.0,1,1,0,175149.2,True,-0.4700036292457356,-1.6467574843303574
2415,15574886,706,32,6,94486.47,1,1,1,146949.74,False,-1.7346010553881064,-1.6467574843303574
2416,15707120,850,46,9,117640.39,1,1,0,88920.68,False,-0.35667494393873245,-1.6467574843303574
2417,15800845,732,33,8,111379.55,1,1,1,45098.62,False,-0.6931471805599454,-1.6089535336404206
2418,15603914,614,40,6,0.0,1,1,1,20339.79,True,-1.6094379124341005,-1.6467574843303574
2419,15722765,580,57,0,136820.99,1,0,1,108528.74,False,0.0,-1.6089535336404206
2420,15783305,593,46,7,98752.51,1,1,0,145560.38,False,-1.791759469228055,-1.6467574843303574
2421,15574842,653,25,2,158266.42,3,1,1,199357.24,False,-1.0986122886681098,-0.7334776538120102
2422,15607837,746,29,4,105599.67,1,1,1,43106.17,False,0.0,-1.6467574843303574
2423,15714877,662,29,10,0.0,2,1,0,137508.31,False,0.0,-1.6467574843303574
2424,15782941,573,31,2,0.0,2,1,1,91957.39,False,0.6931471805599452,-1.6467574843303574
2425,15630167,684,39,4,139723.9,1,1,1,120612.11,False,-1.1786549963416462,-1.6089535336404206
2426,15759038,793,41,3,141806.46,1,1,0,102921.17,False,0.0,-1.6467574843303574
2427,15661821,798,49,5,132571.67,1,1,1,31686.33,True,-1.466337068793427,-0.7334776538120102
2428,15728006,524,40,2,180516.9,1,1,0,180002.42,False,-1.5404450409471488,-1.6467574843303574
2429,15712176,816,31,8,0.0,2,1,1,28407.4,False,-0.2876820724517809,-1.6467574843303574
2430,15689351,742,41,4,92805.72,1,0,1,73743.95,True,-0.9808292530117264,-0.7334776538120102
2431,15782247,540,22,4,0.0,3,1,1,186233.26,True,-1.9924301646902063,-1.6467574843303574
2432,15769064,537,39,3,135309.36,1,1,0,31728.86,True,-2.639057329615259,-0.7334776538120102
2433,15718153,759,74,6,128917.84,1,1,1,48244.64,False,-1.7346010553881064,-1.6089535336404206
